filename,class_name,class_id,x_center,y_center,width,height
101500066_anno.txt,resin,6,0.495714,0.769531,0.52,1.0
101500075_anno.txt,live knot,0,0.658929,0.904297,0.6625,0.915039
101500075_anno.txt,live knot,0,0.593571,0.875,0.653929,0.967773
101500076_anno.txt,resin,6,0.491786,0.707031,0.525,0.811523
101500076_anno.txt,resin,6,0.822857,0.462891,0.843214,0.748047
101500076_anno.txt,live knot,0,0.515,0.303711,0.532857,0.352539
101500076_anno.txt,live knot,0,0.499286,0.117187,0.564643,0.216797
101500077_anno.txt,live knot,0,0.534286,0.963867,0.574643,1.0
101500077_anno.txt,live knot,0,0.643571,0.556641,0.675357,0.623047
101500078_anno.txt,resin,6,0.6,0.893555,0.625,0.999023
101500078_anno.txt,resin,6,0.763571,0.619141,0.787857,0.760742
101500078_anno.txt,live knot,0,0.466429,0.851562,0.518571,0.941406
101500078_anno.txt,live knot,0,0.533571,0.000977,0.556429,0.03125
101500079_anno.txt,resin,6,0.555,0.0,0.612143,0.445312
101500080_anno.txt,live knot,0,0.1925,0.585937,0.220357,0.660156
101500080_anno.txt,live knot,0,0.456071,0.556641,0.487143,0.621094
101500080_anno.txt,live knot,0,0.386429,0.34668,0.447143,0.429687
101500080_anno.txt,live knot,0,0.596071,0.266602,0.623929,0.332031
101500081_anno.txt,resin,6,0.650357,0.477539,0.679643,0.78418
101500081_anno.txt,live knot,0,0.632143,0.342773,0.686071,0.425781
101500082_anno.txt,live knot,0,0.406786,0.464844,0.456786,0.547852
101500083_anno.txt,live knot,0,0.411071,0.624023,0.475357,0.712891
101500083_anno.txt,live knot,0,0.536071,0.495117,0.553929,0.543945
101500084_anno.txt,crack,4,0.521429,0.0,0.560357,1.0
101500084_anno.txt,live knot,0,0.206071,0.939453,0.450357,1.0
101600000_anno.txt,live knot,0,0.242143,0.620117,0.296786,0.704102
101600000_anno.txt,live knot,0,0.452143,0.585937,0.505357,0.673828
101600001_anno.txt,live knot,0,0.5375,0.961914,0.597143,1.0
101600001_anno.txt,live knot,0,0.055714,0.90918,0.140357,0.988281
101600001_anno.txt,live knot,0,0.505,0.504883,0.564643,0.598633
101600002_anno.txt,live knot,0,0.536071,0.0,0.588929,0.041992
101600003_anno.txt,knot with crack,3,0.616071,0.314453,0.778929,0.509766
101600003_anno.txt,live knot,0,0.42,0.134766,0.537143,0.279297
101600004_anno.txt,resin,6,0.834286,0.186523,0.851786,0.40332
101600004_anno.txt,resin,6,0.893571,0.158203,0.909286,0.363281
101600004_anno.txt,resin,6,0.818929,0.072266,0.835,0.195312
101600005_anno.txt,live knot,0,0.159286,0.78418,0.224643,0.875977
101600005_anno.txt,live knot,0,0.441786,0.451172,0.483929,0.541016
101600005_anno.txt,live knot,0,0.861786,0.4375,0.933571,0.591797
101600006_anno.txt,live knot,0,0.358571,0.830078,0.423929,0.923828
101600007_anno.txt,live knot,0,0.198571,0.585937,0.264643,0.6875
101600009_anno.txt,live knot,0,0.156071,0.90918,0.276429,1.0
101600010_anno.txt,live knot,0,0.308571,0.198242,0.445357,0.370117
101600010_anno.txt,live knot,0,0.153571,0.0,0.270357,0.058594
101600012_anno.txt,live knot,0,0.463929,0.584961,0.523929,0.669922
101600013_anno.txt,live knot,0,0.36,0.49707,0.41,0.578125
101600014_anno.txt,live knot,0,0.389286,0.529297,0.449643,0.629883
101600015_anno.txt,live knot,0,0.518571,0.861328,0.617857,0.983398
101600015_anno.txt,live knot,0,0.233571,0.285156,0.321429,0.407227
101600016_anno.txt,knot with crack,3,0.315,0.700195,0.429643,0.841797
101600017_anno.txt,knot with crack,3,0.555,0.0,0.643929,0.106445
101600017_anno.txt,live knot,0,0.056786,0.317383,0.227143,0.513672
101600017_anno.txt,live knot,0,0.858571,0.203125,0.935357,0.356445
101600017_anno.txt,live knot,0,0.381071,0.116211,0.470357,0.243164
101600021_anno.txt,knot with crack,3,0.309286,0.797852,0.435357,0.981445
101600021_anno.txt,knot with crack,3,0.601071,0.540039,0.601429,0.541016
101600021_anno.txt,knot with crack,3,0.595,0.532227,0.600714,0.540039
101600021_anno.txt,live knot,0,0.4725,0.519531,0.607857,0.664062
101600027_anno.txt,knot with crack,3,0.198214,0.945312,0.198571,0.946289
101600029_anno.txt,live knot,0,0.099286,0.859375,0.182143,0.947266
101600030_anno.txt,resin,6,0.135,0.0,0.157857,0.058594
101600057_anno.txt,crack,4,0.501429,0.241211,0.538571,0.619141
101600057_anno.txt,live knot,0,0.649286,0.478516,0.677857,0.543945
101600059_anno.txt,live knot,0,0.3975,0.485352,0.494643,0.623047
101600063_anno.txt,live knot,0,0.508571,0.03125,0.631429,0.265625
101600064_anno.txt,resin,6,0.796071,0.886719,0.820357,1.0
101600065_anno.txt,resin,6,0.736786,0.428711,0.763929,0.602539
101600065_anno.txt,resin,6,0.786786,0.283203,0.822143,0.475586
101600065_anno.txt,resin,6,0.739286,0.00293,0.756786,0.141602
101600065_anno.txt,resin,6,0.768929,0.0,0.819643,0.181641
101600065_anno.txt,live knot,0,0.861071,0.825195,0.903929,0.901367
101600066_anno.txt,resin,6,0.807857,0.682617,0.836071,0.943359
101600067_anno.txt,resin,6,0.801071,0.930664,0.812857,1.0
101600068_anno.txt,resin,6,0.783571,0.0,0.801429,0.085937
101600071_anno.txt,resin,6,0.7475,0.647461,0.778929,1.0
101600071_anno.txt,resin,6,0.749286,0.262695,0.771429,0.381836
101600073_anno.txt,resin,6,0.71,0.893555,0.740714,1.0
101600073_anno.txt,live knot,0,0.101786,0.93457,0.250357,1.0
101600073_anno.txt,live knot,0,0.069643,0.611328,0.177143,0.785156
101600074_anno.txt,resin,6,0.385,0.786133,0.412143,0.97168
101600074_anno.txt,resin,6,0.305,0.319336,0.322857,0.404297
101600074_anno.txt,resin,6,0.694286,0.0,0.712143,0.067383
101600074_anno.txt,live knot,0,0.055357,0.0,0.208929,0.149414
101600076_anno.txt,live knot,0,0.709643,0.355469,0.710714,0.357422
101600077_anno.txt,resin,6,0.584286,0.336914,0.601786,0.474609
101600077_anno.txt,resin,6,0.56,0.225586,0.596786,0.759766
101600077_anno.txt,live knot,0,0.063571,0.551758,0.232143,0.732422
101600080_anno.txt,resin,6,0.52,0.006836,0.551429,0.333984
101600080_anno.txt,resin,6,0.445,0.0,0.514643,0.402344
101600080_anno.txt,live knot,0,0.389286,0.56543,0.407143,0.614258
101600081_anno.txt,live knot,0,0.188929,0.887695,0.315,1.0
101600081_anno.txt,live knot,0,0.552143,0.612305,0.6375,0.731445
101600082_anno.txt,resin,6,0.537857,0.444336,0.5575,0.616211
101600082_anno.txt,live knot,0,0.174643,0.0,0.325,0.054687
101700023_anno.txt,resin,6,0.759643,0.044922,0.7825,0.136719
101700027_anno.txt,knot missing,2,0.840357,0.598633,0.936786,0.756836
101700032_anno.txt,live knot,0,0.603929,0.566406,0.725,0.688477
101700033_anno.txt,live knot,0,0.273929,0.137695,0.384286,0.283203
101700035_anno.txt,live knot,0,0.544643,0.698242,0.5775,0.765625
101700035_anno.txt,live knot,0,0.352143,0.25,0.3925,0.324219
101700038_anno.txt,live knot,0,0.450357,0.181641,0.58,0.348633
101700039_anno.txt,resin,6,0.133214,0.047852,0.153571,0.317383
101700044_anno.txt,live knot,0,0.379643,0.691406,0.426071,0.789062
101700061_anno.txt,live knot,0,0.389643,0.885742,0.419286,0.950195
101700062_anno.txt,live knot,0,0.323929,0.879883,0.361786,0.943359
101700062_anno.txt,live knot,0,0.418929,0.564453,0.441071,0.625
101700062_anno.txt,live knot,0,0.602857,0.43457,0.6325,0.501953
101700062_anno.txt,live knot,0,0.238929,0.352539,0.2825,0.426758
101700063_anno.txt,live knot,0,0.433214,0.368164,0.490714,0.460937
101700063_anno.txt,live knot,0,0.265,0.273437,0.3425,0.387695
101700064_anno.txt,knot with crack,3,0.620357,0.131836,0.840357,0.279297
101700064_anno.txt,live knot,0,0.055,0.230469,0.098929,0.323242
101700064_anno.txt,live knot,0,0.397143,0.165039,0.484286,0.280273
101700065_anno.txt,crack,4,0.467143,0.59375,0.490357,1.0
101700065_anno.txt,live knot,0,0.501429,0.837891,0.5275,0.902344
101700065_anno.txt,live knot,0,0.392857,0.292969,0.415,0.353516
101700067_anno.txt,knot with crack,3,0.497143,0.119141,0.621429,0.280273
101700068_anno.txt,resin,6,0.472143,0.236328,0.496071,0.389648
101700068_anno.txt,live knot,0,0.79,0.0,0.811429,0.049805
101700069_anno.txt,resin,6,0.658571,0.249023,0.678571,0.399414
101700069_anno.txt,live knot,0,0.374643,0.142578,0.438571,0.242187
101700069_anno.txt,live knot,0,0.243214,0.02832,0.294643,0.107422
101700070_anno.txt,live knot,0,0.167857,0.0,0.306786,0.105469
101700071_anno.txt,live knot,0,0.213571,0.329102,0.215,0.331055
101700071_anno.txt,live knot,0,0.442143,0.15332,0.55,0.292969
101700071_anno.txt,live knot,0,0.110357,0.133789,0.275,0.333008
101700072_anno.txt,live knot,0,0.327857,0.956055,0.3525,1.0
101700072_anno.txt,live knot,0,0.532143,0.783203,0.563571,0.847656
101700072_anno.txt,live knot,0,0.465357,0.730469,0.5025,0.795898
101700072_anno.txt,live knot,0,0.654643,0.584961,0.6875,0.645508
101700072_anno.txt,live knot,0,0.423929,0.279297,0.4525,0.353516
101700072_anno.txt,live knot,0,0.163929,0.224609,0.186071,0.285156
101700073_anno.txt,live knot,0,0.225357,0.949219,0.2875,1.0
101700073_anno.txt,live knot,0,0.396786,0.710937,0.465,0.804687
101700073_anno.txt,live knot,0,0.555714,0.413086,0.605357,0.488281
101700074_anno.txt,knot with crack,3,0.350357,0.554687,0.461786,0.697266
101700074_anno.txt,live knot,0,0.642857,0.186523,0.701071,0.28418
101700074_anno.txt,live knot,0,0.216429,0.0,0.281786,0.045898
101700075_anno.txt,knot with crack,3,0.770714,0.0,0.7725,0.001953
101700075_anno.txt,knot with crack,3,0.676429,0.0,0.68,0.006836
101700075_anno.txt,live knot,0,0.342143,0.010742,0.431786,0.155273
101700076_anno.txt,live knot,0,0.492143,0.787109,0.528571,0.87207
101700076_anno.txt,live knot,0,0.586429,0.46582,0.621071,0.529297
101700076_anno.txt,live knot,0,0.429643,0.120117,0.463571,0.182617
101700077_anno.txt,resin,6,0.6475,0.450195,0.685714,0.539062
101700077_anno.txt,knot with crack,3,0.588571,0.313477,0.5925,0.319336
101700077_anno.txt,knot with crack,3,0.056071,0.220703,0.201071,0.418945
101700078_anno.txt,live knot,0,0.572857,0.306641,0.606071,0.375977
101700078_anno.txt,live knot,0,0.313929,0.301758,0.3825,0.413086
101700079_anno.txt,live knot,0,0.324643,0.201172,0.386071,0.28418
101700080_anno.txt,resin,6,0.286071,0.136719,0.325357,0.230469
101700080_anno.txt,live knot,0,0.330357,0.34082,0.391786,0.438477
101700080_anno.txt,live knot,0,0.485,0.120117,0.538214,0.210937
101700081_anno.txt,resin,6,0.272857,0.750977,0.299286,0.898437
101700081_anno.txt,knot with crack,3,0.217143,0.398437,0.373214,0.585937
101700081_anno.txt,knot with crack,3,0.659643,0.244141,0.8275,0.369141
101700082_anno.txt,live knot,0,0.672857,0.646484,0.7025,0.713867
101700082_anno.txt,live knot,0,0.391429,0.595703,0.423571,0.65918
101700082_anno.txt,live knot,0,0.563929,0.55957,0.586071,0.620117
101700083_anno.txt,live knot,0,0.528929,0.128906,0.5675,0.205078
101700084_anno.txt,resin,6,0.560714,0.150391,0.608214,0.414062
101700084_anno.txt,live knot,0,0.259286,0.264648,0.312857,0.34668
101800000_anno.txt,knot missing,2,0.841786,0.151367,0.933929,0.3125
101800001_anno.txt,crack,4,0.421786,0.761719,0.435,1.0
101800001_anno.txt,live knot,0,0.658929,0.949219,0.6925,1.0
101800002_anno.txt,resin,6,0.661786,0.791992,0.683571,1.0
101800002_anno.txt,crack,4,0.421429,0.0,0.4525,0.969727
101800003_anno.txt,resin,6,0.213214,0.625977,0.249286,0.833008
101800003_anno.txt,knot missing,2,0.838571,0.782227,0.937857,0.955078
101800004_anno.txt,crack,4,0.421429,0.041016,0.480714,0.935547
101800004_anno.txt,knot with crack,3,0.475357,0.014648,0.598571,0.15332
101800005_anno.txt,crack,4,0.392143,0.210937,0.4075,1.0
101800006_anno.txt,crack,4,0.400714,0.508789,0.4325,1.0
101800006_anno.txt,crack,4,0.395357,0.0,0.411429,0.308594
101800007_anno.txt,resin,6,0.669643,0.0,0.701071,0.21582
101800007_anno.txt,crack,4,0.42,0.0,0.451786,0.62793
101800007_anno.txt,knot with crack,3,0.395357,0.785156,0.55,0.993164
101800010_anno.txt,resin,6,0.755,0.776367,0.776429,0.958984
101900001_anno.txt,marrow,7,0.533929,0.074219,0.59,1.0
101900002_anno.txt,marrow,7,0.547143,0.0,0.579643,0.692383
101900002_anno.txt,resin,6,0.332143,0.107422,0.35,0.222656
101900002_anno.txt,quartzity,5,0.222143,0.65625,0.2225,0.657227
101900002_anno.txt,quartzity,5,0.222143,0.652344,0.223214,0.655273
101900002_anno.txt,quartzity,5,0.231071,0.577148,0.232143,0.580078
101900003_anno.txt,marrow,7,0.518929,0.72168,0.545,1.0
101900003_anno.txt,resin,6,0.533929,0.50293,0.5525,0.678711
101900003_anno.txt,resin,6,0.544643,0.416016,0.56,0.505859
101900003_anno.txt,resin,6,0.533214,0.213867,0.55,0.334961
101900003_anno.txt,quartzity,5,0.211071,0.583984,0.211429,0.584961
101900003_anno.txt,live knot,0,0.579286,0.439453,0.625357,0.511719
101900003_anno.txt,live knot,0,0.504286,0.246094,0.528929,0.316406
101900004_anno.txt,marrow,7,0.499643,0.0,0.562857,1.0
101900004_anno.txt,quartzity,5,0.208214,0.101562,0.208929,0.105469
101900005_anno.txt,marrow,7,0.511429,0.0,0.549286,0.900391
101900007_anno.txt,marrow,7,0.475357,0.210937,0.521786,1.0
101900007_anno.txt,quartzity,5,0.4925,0.185547,0.498929,0.202148
101900007_anno.txt,crack,4,0.493214,0.0,0.506071,0.199219
101900007_anno.txt,live knot,0,0.538929,0.06543,0.934643,0.250977
101900008_anno.txt,marrow,7,0.479643,0.0,0.562857,1.0
101900008_anno.txt,live knot,0,0.632857,0.953125,0.744643,0.999023
101900009_anno.txt,marrow,7,0.487143,0.741211,0.53,1.0
101900010_anno.txt,marrow,7,0.478214,0.0,0.512857,0.323242
101900010_anno.txt,live knot,0,0.337857,0.636719,0.39,0.724609
101900011_anno.txt,crack,4,0.438571,0.142578,0.4675,0.613281
101900011_anno.txt,live knot,0,0.404643,0.511719,0.435,0.592773
101900011_anno.txt,live knot,0,0.460357,0.509766,0.4825,0.570312
101900012_anno.txt,marrow,7,0.578929,0.998047,0.579286,1.0
101900012_anno.txt,marrow,7,0.576429,0.332031,0.636786,1.0
101900012_anno.txt,quartzity,5,0.521429,0.998047,0.5225,1.0
101900012_anno.txt,quartzity,5,0.531071,0.675781,0.532857,0.683594
101900012_anno.txt,quartzity,5,0.556786,0.614258,0.557143,0.615234
101900012_anno.txt,quartzity,5,0.5625,0.560547,0.563214,0.561523
101900012_anno.txt,quartzity,5,0.560357,0.333984,0.563929,0.341797
101900012_anno.txt,quartzity,5,0.542143,0.0,0.616071,0.628906
101900012_anno.txt,live knot,0,0.430357,0.22168,0.508571,0.260742
101900013_anno.txt,marrow,7,0.528571,0.0,0.584286,0.303711
101900014_anno.txt,quartzity,5,0.525357,0.636719,0.568571,1.0
101900014_anno.txt,crack,4,0.542143,0.271484,0.558929,0.515625
101900014_anno.txt,crack,4,0.527857,0.095703,0.541786,0.243164
101900014_anno.txt,crack,4,0.522143,0.000977,0.533929,0.088867
101900014_anno.txt,live knot,0,0.559643,0.395508,0.588571,0.460937
101900016_anno.txt,marrow,7,0.538929,0.44043,0.5875,1.0
101900017_anno.txt,marrow,7,0.543214,0.0,0.593571,0.992187
101900017_anno.txt,resin,6,0.725357,0.949219,0.7575,1.0
101900018_anno.txt,live knot,0,0.640714,0.885742,0.846429,1.0
101900018_anno.txt,live knot,0,0.552857,0.735352,0.581786,0.799805
101900019_anno.txt,live knot,0,0.7,0.0,0.938214,0.095703
101900020_anno.txt,marrow,7,0.535714,0.0,0.579643,1.0
101900020_anno.txt,live knot,0,0.621071,0.848633,0.678571,0.886719
101900045_anno.txt,live knot,0,0.4675,0.067383,0.5225,0.161133
101900048_anno.txt,resin,6,0.095357,0.869141,0.114286,1.0
101900048_anno.txt,knot missing,2,0.899286,0.804687,0.936429,0.892578
101900048_anno.txt,live knot,0,0.355357,0.229492,0.403571,0.310547
101900049_anno.txt,resin,6,0.0875,0.0,0.114286,0.193359
101900050_anno.txt,live knot,0,0.742143,0.698242,0.919286,0.888672
101900054_anno.txt,resin,6,0.078929,0.569336,0.095714,0.803711
101900054_anno.txt,resin,6,0.196786,0.30957,0.221071,0.611328
101900055_anno.txt,live knot,0,0.577857,0.457031,0.731071,0.633789
101900059_anno.txt,resin,6,0.091786,0.135742,0.115714,0.430664
101900060_anno.txt,resin,6,0.263929,0.779297,0.281071,0.973633
101900063_anno.txt,live knot,0,0.679286,0.147461,0.68,0.149414
101900063_anno.txt,live knot,0,0.545357,0.083008,0.674286,0.246094
101900064_anno.txt,live knot,0,0.616429,0.55957,0.638571,0.626953
101900064_anno.txt,live knot,0,0.262143,0.236328,0.294286,0.303711
101900065_anno.txt,live knot,0,0.272143,0.09668,0.3,0.162109
101900067_anno.txt,knot with crack,3,0.554643,0.632812,0.684286,0.827148
101900067_anno.txt,live knot,0,0.565714,0.625977,0.567143,0.62793
101900067_anno.txt,live knot,0,0.322143,0.431641,0.445,0.587891
101900070_anno.txt,resin,6,0.376786,0.886719,0.401429,1.0
101900071_anno.txt,resin,6,0.366429,0.0,0.402143,0.238281
101900071_anno.txt,live knot,0,0.607143,0.260742,0.734286,0.456055
101900072_anno.txt,resin,6,0.097143,0.354492,0.121786,0.666992
101900072_anno.txt,live knot,0,0.427143,0.75293,0.464286,0.825195
101900073_anno.txt,resin,6,0.165714,0.496094,0.189643,0.802734
101900074_anno.txt,live knot,0,0.351429,0.522461,0.472143,0.666016
101900075_anno.txt,live knot,0,0.575357,0.458984,0.606071,0.529297
102100002_anno.txt,crack,4,0.425714,0.083984,0.455714,0.65625
102100003_anno.txt,knot with crack,3,0.333929,0.368164,0.455,0.522461
102100004_anno.txt,live knot,0,0.580357,0.212891,0.725,0.394531
102100008_anno.txt,resin,6,0.702143,0.912109,0.721071,1.0
102100008_anno.txt,live knot,0,0.304643,0.50293,0.439286,0.672852
102100009_anno.txt,resin,6,0.687857,0.0,0.712143,0.186523
102100010_anno.txt,live knot,0,0.682857,0.405273,0.728214,0.489258
102100015_anno.txt,resin,6,0.815,0.448242,0.836429,0.786133
102100016_anno.txt,knot with crack,3,0.596429,0.424805,0.7175,0.540039
102100016_anno.txt,live knot,0,0.057143,0.270508,0.176786,0.549805
102100017_anno.txt,live knot,0,0.650357,0.74707,0.702143,0.858398
102100017_anno.txt,live knot,0,0.361429,0.34082,0.386786,0.40625
102100019_anno.txt,resin,6,0.357857,0.547852,0.384286,0.686523
102100020_anno.txt,crack,4,0.463571,0.151367,0.486786,1.0
102100020_anno.txt,knot with crack,3,0.733929,0.671875,0.904286,0.859375
102100021_anno.txt,resin,6,0.601429,0.895508,0.638929,1.0
102100021_anno.txt,resin,6,0.366071,0.117187,0.425,0.380859
102100021_anno.txt,live knot,0,0.311429,0.942383,0.374286,1.0
102100021_anno.txt,live knot,0,0.652857,0.839844,0.675,0.900391
102100022_anno.txt,resin,6,0.29,0.196289,0.318929,0.274414
102100022_anno.txt,resin,6,0.335,0.175781,0.356429,0.571289
102100022_anno.txt,resin,6,0.586429,0.0,0.642143,0.194336
102100022_anno.txt,live knot,0,0.595357,0.376953,0.6225,0.449219
102100025_anno.txt,crack,4,0.4675,0.007812,0.484286,1.0
102100025_anno.txt,live knot,0,0.583929,0.0625,0.706071,0.250977
102100026_anno.txt,resin,6,0.169286,0.798828,0.187143,1.0
102100026_anno.txt,crack,4,0.448929,0.0,0.477143,0.801758
102100027_anno.txt,resin,6,0.162143,0.0,0.186429,0.115234
102100028_anno.txt,live knot,0,0.0625,0.950195,0.164643,1.0
102100029_anno.txt,live knot,0,0.053929,0.0,0.18,0.170898
102100030_anno.txt,resin,6,0.095714,0.866211,0.108571,1.0
102100031_anno.txt,resin,6,0.086429,0.000977,0.097857,0.088867
102100031_anno.txt,knot missing,2,0.909643,0.299805,0.932143,0.458008
102100032_anno.txt,live knot,0,0.055714,0.151367,0.165357,0.413086
102100032_anno.txt,live knot,0,0.841429,0.09668,0.9375,0.353516
103000000_anno.txt,live knot,0,0.527857,0.359375,0.571786,0.430664
103000006_anno.txt,knot with crack,3,0.294286,0.865234,0.411786,1.0
103000007_anno.txt,live knot,0,0.720357,0.541016,0.7425,0.601562
103000009_anno.txt,live knot,0,0.558571,0.936523,0.560714,0.94043
103000009_anno.txt,live knot,0,0.668571,0.853516,0.668929,0.855469
103000009_anno.txt,live knot,0,0.545357,0.805664,0.66,0.943359
103000012_anno.txt,crack,4,0.589286,0.814453,0.608571,1.0
103000012_anno.txt,live knot,0,0.516429,0.405273,0.52,0.412109
103000012_anno.txt,live knot,0,0.520357,0.373047,0.639286,0.512695
103000013_anno.txt,crack,4,0.545357,0.670898,0.563571,1.0
103000013_anno.txt,crack,4,0.574286,0.000977,0.59,0.237305
103000014_anno.txt,crack,4,0.400357,0.760742,0.417857,1.0
103000014_anno.txt,crack,4,0.508571,0.0,0.546071,0.730469
103000024_anno.txt,live knot,0,0.378929,0.394531,0.476786,0.504883
103000026_anno.txt,live knot,0,0.537857,0.657227,0.571071,0.734375
103000026_anno.txt,live knot,0,0.497143,0.087891,0.525,0.164062
103000027_anno.txt,live knot,0,0.378929,0.691406,0.419286,0.756836
103000027_anno.txt,live knot,0,0.546429,0.623047,0.584286,0.688477
103000028_anno.txt,live knot,0,0.544286,0.411133,0.595357,0.479492
103000029_anno.txt,live knot,0,0.584643,0.523437,0.6775,0.631836
103000029_anno.txt,live knot,0,0.609286,0.512695,0.611071,0.513672
103000029_anno.txt,live knot,0,0.290714,0.183594,0.363929,0.266602
103000030_anno.txt,live knot,0,0.352143,0.359375,0.46,0.485352
103000033_anno.txt,live knot,0,0.460357,0.092773,0.5,0.160156
103000034_anno.txt,live knot,0,0.401071,0.734375,0.439643,0.785156
103000035_anno.txt,live knot,0,0.250357,0.77832,0.382857,0.94043
103000036_anno.txt,live knot,0,0.632143,0.267578,0.814286,0.413086
103000037_anno.txt,resin,6,0.602857,0.370117,0.623929,0.49707
103000038_anno.txt,live knot,0,0.353929,0.680664,0.378571,0.743164
103000039_anno.txt,live knot,0,0.430714,0.382812,0.475,0.4375
103000040_anno.txt,live knot,0,0.460357,0.25,0.508571,0.317383
103000041_anno.txt,live knot,0,0.346786,0.703125,0.458571,0.848633
103000041_anno.txt,live knot,0,0.206429,0.291016,0.309643,0.385742
103000041_anno.txt,live knot,0,0.509286,0.178711,0.622143,0.305664
103000042_anno.txt,live knot,0,0.500357,0.915039,0.5225,0.975586
103000043_anno.txt,resin,6,0.337857,0.554687,0.363571,0.65625
103000043_anno.txt,knot missing,2,0.058214,0.164062,0.112143,0.229492
103000043_anno.txt,live knot,0,0.425,0.897461,0.466429,0.96582
103000044_anno.txt,resin,6,0.857857,0.266602,0.873929,0.486328
103000044_anno.txt,live knot,0,0.535,0.341797,0.567143,0.407227
103000045_anno.txt,live knot,0,0.7375,0.383789,0.784286,0.450195
103000045_anno.txt,live knot,0,0.406071,0.335937,0.464286,0.407227
103000046_anno.txt,resin,6,0.704643,0.685547,0.725,0.851562
103000046_anno.txt,live knot,0,0.45,0.738281,0.563214,0.887695
103000047_anno.txt,live knot,0,0.714286,0.0,0.912143,0.142578
103000048_anno.txt,live knot,0,0.546786,0.802734,0.548214,0.810547
103000048_anno.txt,live knot,0,0.504286,0.763672,0.538214,0.831055
103000048_anno.txt,live knot,0,0.370714,0.560547,0.398214,0.619141
103000049_anno.txt,live knot,0,0.573929,0.65625,0.607143,0.708008
103000050_anno.txt,live knot,0,0.762857,0.476562,0.826071,0.566406
103000050_anno.txt,live knot,0,0.302143,0.381836,0.368571,0.460937
103000051_anno.txt,resin,6,0.38,0.412109,0.423571,0.573242
103000051_anno.txt,resin,6,0.276429,0.405273,0.301786,0.52832
103000051_anno.txt,live knot,0,0.058929,0.633789,0.146786,0.78125
103000052_anno.txt,live knot,0,0.285,0.842773,0.313214,0.911133
103000053_anno.txt,live knot,0,0.408127,0.268555,0.451277,0.327148
103000054_anno.txt,live knot,0,0.380849,0.374023,0.501632,0.517578
103200003_anno.txt,live knot,0,0.565714,0.37793,0.658214,0.888672
103200003_anno.txt,live knot,0,0.652857,0.362305,0.688214,0.418945
103200004_anno.txt,live knot,0,0.629286,0.472656,0.6825,0.53125
103200004_anno.txt,live knot,0,0.461786,0.209961,0.496429,0.272461
103200004_anno.txt,live knot,0,0.622857,0.152344,0.657857,0.208008
103200005_anno.txt,resin,6,0.681071,0.321289,0.755714,0.582031
103200005_anno.txt,live knot,0,0.711429,0.758789,0.781429,0.842773
103200006_anno.txt,knot missing,2,0.056071,0.318359,0.113214,0.398437
103200006_anno.txt,live knot,0,0.446786,0.061523,0.475714,0.125
103200007_anno.txt,resin,6,0.262857,0.251953,0.375357,0.608398
103200007_anno.txt,live knot,0,0.370357,0.942383,0.437857,1.0
103200007_anno.txt,live knot,0,0.636071,0.291016,0.690714,0.395508
103200007_anno.txt,live knot,0,0.759643,0.151367,0.818214,0.232422
103200007_anno.txt,live knot,0,0.655357,0.029297,0.688214,0.101562
103200008_anno.txt,resin,6,0.145,0.631836,0.166429,0.698242
103200008_anno.txt,resin,6,0.176786,0.546875,0.197857,0.632812
103200008_anno.txt,resin,6,0.144286,0.522461,0.162143,0.571289
103200008_anno.txt,resin,6,0.124286,0.4375,0.157857,0.506836
103200008_anno.txt,live knot,0,0.565357,0.942383,0.597857,1.0
103200008_anno.txt,live knot,0,0.532857,0.303711,0.561071,0.365234
103200008_anno.txt,live knot,0,0.612857,0.299805,0.633571,0.356445
103200008_anno.txt,live knot,0,0.163929,0.290039,0.408929,0.475586
103200008_anno.txt,live knot,0,0.240357,0.158203,0.349643,0.233398
103200009_anno.txt,live knot,0,0.783571,0.698242,0.826071,0.75293
103200009_anno.txt,live knot,0,0.506071,0.670898,0.532143,0.725586
103200009_anno.txt,live knot,0,0.426071,0.506836,0.462857,0.561523
103200009_anno.txt,live knot,0,0.908571,0.209961,0.934643,0.262695
103200010_anno.txt,live knot,0,0.478929,0.667969,0.511429,0.735352
103200010_anno.txt,live knot,0,0.501071,0.15625,0.527857,0.208008
103200011_anno.txt,resin,6,0.590714,0.316406,0.611071,0.587891
103200011_anno.txt,live knot,0,0.599286,0.864258,0.637143,0.921875
103200011_anno.txt,live knot,0,0.461429,0.44043,0.521071,0.550781
103200011_anno.txt,live knot,0,0.235357,0.431641,0.368571,0.576172
103200012_anno.txt,live knot,0,0.429286,0.780273,0.448571,0.833008
103200012_anno.txt,live knot,0,0.383571,0.647461,0.414643,0.700195
103200012_anno.txt,live knot,0,0.538571,0.556641,0.557857,0.609375
103200012_anno.txt,live knot,0,0.521786,0.431641,0.541071,0.484375
103200012_anno.txt,live knot,0,0.481786,0.130859,0.501071,0.183594
103200012_anno.txt,live knot,0,0.246071,0.071289,0.288571,0.132812
103200013_anno.txt,live knot,0,0.054643,0.583008,0.281429,0.81543
103200013_anno.txt,live knot,0,0.450357,0.525391,0.493571,0.599609
103200013_anno.txt,live knot,0,0.390357,0.462891,0.432857,0.539062
103200013_anno.txt,live knot,0,0.550357,0.432617,0.601071,0.498047
103200013_anno.txt,live knot,0,0.370357,0.069336,0.403571,0.137695
103200013_anno.txt,live knot,0,0.483571,0.023437,0.516071,0.078125
103200014_anno.txt,live knot,0,0.241786,0.774414,0.308571,0.850586
